"","scenario","type","method1","method2","distance","pValue"
"378","309","OCCURRENCE","weighted","pooling",0.6298,0.8226
"379","317","IMPACT","classic","area",0.2704,1e-04
"380","317","OCCURRENCE","classic","area",0.3229,0
"381","317","IMPACT","classic","center",0.2424,0.0252
"382","317","OCCURRENCE","classic","center",0.2879,0.0041
"383","317","IMPACT","classic","centertogrid",0.0758,0.7159
"384","317","OCCURRENCE","classic","centertogrid",0.1583,0.0829
"385","317","IMPACT","classic","reachedgrid",0.0828,0.4138
"386","317","OCCURRENCE","classic","reachedgrid",0.1582,0.0487
"387","317","IMPACT","classic","weighted",0.2536,4e-04
"388","317","OCCURRENCE","classic","weighted",0.288,0
"389","317","IMPACT","classic","pooling",0.7424,0.5224
"390","317","OCCURRENCE","classic","pooling",0.7121,0.4478
"391","317","IMPACT","area","center",0.1079,0.4328
"392","317","OCCURRENCE","area","center",0.1138,0.3696
"393","317","IMPACT","area","centertogrid",0.2318,0.0018
"394","317","OCCURRENCE","area","centertogrid",0.3111,0
"395","317","IMPACT","area","reachedgrid",0.1981,0
"396","317","OCCURRENCE","area","reachedgrid",0.1949,5e-04
"397","317","IMPACT","area","weighted",0.045,0
"398","317","OCCURRENCE","area","weighted",0.0357,0
"399","317","IMPACT","area","pooling",0.6161,0.7678
"400","317","OCCURRENCE","area","pooling",0.5329,0.9314
"401","317","IMPACT","center","centertogrid",0.3182,0.0015
"402","317","OCCURRENCE","center","centertogrid",0.3552,3e-04
"403","317","IMPACT","center","reachedgrid",0.2544,0.002
"404","317","OCCURRENCE","center","reachedgrid",0.2483,0.0052
"405","317","IMPACT","center","weighted",0.0961,0.5764
"406","317","OCCURRENCE","center","weighted",0.0886,0.6785
"407","317","IMPACT","center","pooling",0.5455,0.9254
"408","317","OCCURRENCE","center","pooling",0.5152,0.9851
"409","317","IMPACT","centertogrid","reachedgrid",0.0638,0.6428
"410","317","OCCURRENCE","centertogrid","reachedgrid",0.1187,0.2075
"411","317","IMPACT","centertogrid","weighted",0.2221,0.003
"412","317","OCCURRENCE","centertogrid","weighted",0.2964,0
"413","317","IMPACT","centertogrid","pooling",0.6667,0.6716
"414","317","OCCURRENCE","centertogrid","pooling",0.5538,0.697
"415","317","IMPACT","reachedgrid","weighted",0.2417,0
"416","317","OCCURRENCE","reachedgrid","weighted",0.2298,0
"417","317","IMPACT","reachedgrid","pooling",0.7305,0.4014
"418","317","OCCURRENCE","reachedgrid","pooling",0.6726,0.6404
"419","317","IMPACT","weighted","pooling",0.5768,0.8935
"420","317","OCCURRENCE","weighted","pooling",0.502,0.9627
"421","319","IMPACT","classic","area",0.323,0
"422","319","OCCURRENCE","classic","area",0.3284,0
"423","319","IMPACT","classic","center",0.3582,1e-04
"424","319","OCCURRENCE","classic","center",0.3731,0
"425","319","IMPACT","classic","centertogrid",0.1045,0.3387
"426","319","OCCURRENCE","classic","centertogrid",0.194,0.03
"427","319","IMPACT","classic","reachedgrid",0.1787,0.0154
"428","319","OCCURRENCE","classic","reachedgrid",0.175,0.0233
"429","319","IMPACT","classic","weighted",0.3097,0
"430","319","OCCURRENCE","classic","weighted",0.3349,0
"431","319","IMPACT","classic","pooling",0.7612,0.4118
"432","319","OCCURRENCE","classic","pooling",0.806,0.3676
"433","319","IMPACT","area","center",0.1295,0.2162
"434","319","OCCURRENCE","area","center",0.0733,0.87
"435","319","IMPACT","area","centertogrid",0.2185,0.0035
"436","319","OCCURRENCE","area","centertogrid",0.2627,2e-04
"437","319","IMPACT","area","reachedgrid",0.2153,0
"438","319","OCCURRENCE","area","reachedgrid",0.2268,0
"439","319","IMPACT","area","weighted",0.042,0
"440","319","OCCURRENCE","area","weighted",0.01,0.74
"441","319","IMPACT","area","pooling",0.5672,0.8653
"442","319","OCCURRENCE","area","pooling",0.6029,0.7906
"443","319","IMPACT","center","centertogrid",0.2687,0.0103
"444","319","OCCURRENCE","center","centertogrid",0.2836,0.006
"445","319","IMPACT","center","reachedgrid",0.3042,1e-04
"446","319","OCCURRENCE","center","reachedgrid",0.2715,0.0015
"447","319","IMPACT","center","weighted",0.0947,0.5846
"448","319","OCCURRENCE","center","weighted",0.0719,0.8794
"449","319","IMPACT","center","pooling",0.5522,0.9118
"450","319","OCCURRENCE","center","pooling",0.5522,0.8971
"451","319","IMPACT","centertogrid","reachedgrid",0.0981,0.2931
"452","319","OCCURRENCE","centertogrid","reachedgrid",0.1003,0.2822
"453","319","IMPACT","centertogrid","weighted",0.2201,0.003
"454","319","OCCURRENCE","centertogrid","weighted",0.2603,2e-04
"455","319","IMPACT","centertogrid","pooling",0.6716,0.6029
"456","319","OCCURRENCE","centertogrid","pooling",0.6119,0.6324
"457","319","IMPACT","reachedgrid","weighted",0.2556,0
"458","319","OCCURRENCE","reachedgrid","weighted",0.2333,0
"459","319","IMPACT","reachedgrid","pooling",0.7071,0.4397
"460","319","OCCURRENCE","reachedgrid","pooling",0.7043,0.3879
"461","319","IMPACT","weighted","pooling",0.5329,0.939
"462","319","OCCURRENCE","weighted","pooling",0.5942,0.8718
"463","322","IMPACT","classic","area",0.3214,0
"464","322","OCCURRENCE","classic","area",0.3965,0
"465","322","IMPACT","classic","center",0.2836,0.0047
"466","322","OCCURRENCE","classic","center",0.3284,3e-04
"467","322","IMPACT","classic","centertogrid",0.1493,0.14
"468","322","OCCURRENCE","classic","centertogrid",0.2388,0.0057
"469","322","IMPACT","classic","reachedgrid",0.146,0.0688
"470","322","OCCURRENCE","classic","reachedgrid",0.2357,0.0016
"471","322","IMPACT","classic","weighted",0.2537,4e-04
"472","322","OCCURRENCE","classic","weighted",0.3801,0
"473","322","IMPACT","classic","pooling",0.7164,0.5147
"474","322","OCCURRENCE","classic","pooling",0.8358,0.1765
"475","322","IMPACT","area","center",0.1491,0.1047
"476","322","OCCURRENCE","area","center",0.0907,0.6481
"477","322","IMPACT","area","centertogrid",0.2727,1e-04
"478","322","OCCURRENCE","area","centertogrid",0.201,0.0096
"479","322","IMPACT","area","reachedgrid",0.1754,3e-04
"480","322","OCCURRENCE","area","reachedgrid",0.1613,0.003
"481","322","IMPACT","area","weighted",0.0713,0
"482","322","OCCURRENCE","area","weighted",0.0237,0.0079
"483","322","IMPACT","area","pooling",0.6191,0.7608
"484","322","OCCURRENCE","area","pooling",0.6131,0.7726
"485","322","IMPACT","center","centertogrid",0.2836,0.0068
"486","322","OCCURRENCE","center","centertogrid",0.209,0.0836
"487","322","IMPACT","center","reachedgrid",0.2863,3e-04
"488","322","OCCURRENCE","center","reachedgrid",0.2198,0.0134
"489","322","IMPACT","center","weighted",0.0837,0.7361
"490","322","OCCURRENCE","center","weighted",0.0738,0.8587
"491","322","IMPACT","center","pooling",0.5373,0.9412
"492","322","OCCURRENCE","center","pooling",0.5224,0.9706
"493","322","IMPACT","centertogrid","reachedgrid",0.1277,0.1378
"494","322","OCCURRENCE","centertogrid","reachedgrid",0.0745,0.5141
"495","322","IMPACT","centertogrid","weighted",0.2488,5e-04
"496","322","OCCURRENCE","centertogrid","weighted",0.199,0.0099
"497","322","IMPACT","centertogrid","pooling",0.6119,0.7647
"498","322","OCCURRENCE","centertogrid","pooling",0.7015,0.3971
"499","322","IMPACT","reachedgrid","weighted",0.2387,0
"500","322","OCCURRENCE","reachedgrid","weighted",0.1794,5e-04
"501","322","IMPACT","reachedgrid","pooling",0.7192,0.4422
"502","322","OCCURRENCE","reachedgrid","pooling",0.7422,0.4264
"503","322","IMPACT","weighted","pooling",0.555,0.9177
"504","322","OCCURRENCE","weighted","pooling",0.5962,0.8693
"505","323","IMPACT","classic","area",0.3147,0
"506","323","OCCURRENCE","classic","area",0.3415,0
"507","323","IMPACT","classic","center",0.2812,0.0059
"508","323","OCCURRENCE","classic","center",0.2969,0.0035
"509","323","IMPACT","classic","centertogrid",0.1094,0.3385
"510","323","OCCURRENCE","classic","centertogrid",0.1314,0.2131
"511","323","IMPACT","classic","reachedgrid",0.1508,0.0582
"512","323","OCCURRENCE","classic","reachedgrid",0.1622,0.0504
"513","323","IMPACT","classic","weighted",0.2814,1e-04
"514","323","OCCURRENCE","classic","weighted",0.3143,0
"515","323","IMPACT","classic","pooling",0.7656,0.4615
"516","323","OCCURRENCE","classic","pooling",0.7188,0.4923
"517","323","IMPACT","area","center",0.1277,0.252
"518","323","OCCURRENCE","area","center",0.1137,0.3873
"519","323","IMPACT","area","centertogrid",0.2834,1e-04
"520","323","OCCURRENCE","area","centertogrid",0.21,0.0083
"521","323","IMPACT","area","reachedgrid",0.1874,1e-04
"522","323","OCCURRENCE","area","reachedgrid",0.1792,0.0015
"523","323","IMPACT","area","weighted",0.0593,0
"524","323","OCCURRENCE","area","weighted",0.0351,0
"525","323","IMPACT","area","pooling",0.5662,0.864
"526","323","OCCURRENCE","area","pooling",0.6194,0.7607
"527","323","IMPACT","center","centertogrid",0.2656,0.0142
"528","323","OCCURRENCE","center","centertogrid",0.1654,0.2445
"529","323","IMPACT","center","reachedgrid",0.2246,0.0108
"530","323","OCCURRENCE","center","reachedgrid",0.1958,0.0454
"531","323","IMPACT","center","weighted",0.0732,0.8828
"532","323","OCCURRENCE","center","weighted",0.0791,0.8176
"533","323","IMPACT","center","pooling",0.5,1
"534","323","OCCURRENCE","center","pooling",0.5781,0.8615
"535","323","IMPACT","centertogrid","reachedgrid",0.1196,0.1627
"536","323","OCCURRENCE","centertogrid","reachedgrid",0.0904,0.4297
"537","323","IMPACT","centertogrid","weighted",0.2303,0.0022
"538","323","OCCURRENCE","centertogrid","weighted",0.1856,0.026
"539","323","IMPACT","centertogrid","pooling",0.6562,0.6
"540","323","OCCURRENCE","centertogrid","pooling",0.5873,0.7031
"541","323","IMPACT","reachedgrid","weighted",0.2404,0
"542","323","OCCURRENCE","reachedgrid","weighted",0.1749,0.0018
"543","323","IMPACT","reachedgrid","pooling",0.7246,0.4101
"544","323","OCCURRENCE","reachedgrid","pooling",0.5565,0.6724
"545","323","IMPACT","weighted","pooling",0.5149,0.9536
"546","323","OCCURRENCE","weighted","pooling",0.5921,0.8746
"547","325","IMPACT","classic","area",0.2917,0
"548","325","OCCURRENCE","classic","area",0.4624,0
"549","325","IMPACT","classic","center",0.3239,8e-04
"550","325","OCCURRENCE","classic","center",0.4085,0
"551","325","IMPACT","classic","centertogrid",0.0986,0.3557
"552","325","OCCURRENCE","classic","centertogrid",0.2817,7e-04
"553","325","IMPACT","classic","reachedgrid",0.1582,0.1812
"554","325","OCCURRENCE","classic","reachedgrid",0.2937,0
"555","325","IMPACT","classic","weighted",0.2727,1e-04
"556","325","OCCURRENCE","classic","weighted",0.4389,0
"557","325","IMPACT","classic","pooling",0.5775,0.5278
"558","325","OCCURRENCE","classic","pooling",0.7042,0.4722
"559","325","IMPACT","area","center",0.1636,0.0463
"560","325","OCCURRENCE","area","center",0.109,0.3745
"561","325","IMPACT","area","centertogrid",0.3547,0
"562","325","OCCURRENCE","area","centertogrid",0.2427,5e-04
"563","325","IMPACT","area","reachedgrid",0.2458,0
"564","325","OCCURRENCE","area","reachedgrid",0.1716,9e-04
"565","325","IMPACT","area","weighted",0.0901,0
"566","325","OCCURRENCE","area","weighted",0.0313,0
"567","325","IMPACT","area","pooling",0.5015,0.9952
"568","325","OCCURRENCE","area","pooling",0.6794,0.6387
"569","325","IMPACT","center","centertogrid",0.338,5e-04
"570","325","OCCURRENCE","center","centertogrid",0.2113,0.0621
"571","325","IMPACT","center","reachedgrid",0.3343,0
"572","325","OCCURRENCE","center","reachedgrid",0.2092,0.0171
"573","325","IMPACT","center","weighted",0.0872,0.6535
"574","325","OCCURRENCE","center","weighted",0.0865,0.6628
"575","325","IMPACT","center","pooling",0.6197,0.7778
"576","325","OCCURRENCE","center","pooling",0.6338,0.75
"577","325","IMPACT","centertogrid","reachedgrid",0.109,0.6191
"578","325","OCCURRENCE","centertogrid","reachedgrid",0.1087,0.225
"579","325","IMPACT","centertogrid","weighted",0.3247,0
"580","325","OCCURRENCE","centertogrid","weighted",0.2174,0.0024
"581","325","IMPACT","centertogrid","pooling",0.5211,0.4861
"582","325","OCCURRENCE","centertogrid","pooling",0.7183,0.3611
"583","325","IMPACT","reachedgrid","weighted",0.2831,0
"584","325","OCCURRENCE","reachedgrid","weighted",0.1697,9e-04
"585","325","IMPACT","reachedgrid","pooling",0.5878,0.6711
"586","325","OCCURRENCE","reachedgrid","pooling",0.7463,0.437
"587","325","IMPACT","weighted","pooling",0.5825,0.8866
"588","325","OCCURRENCE","weighted","pooling",0.6549,0.7844
"589","332","IMPACT","classic","area",0.312,0
"590","332","OCCURRENCE","classic","area",0.3605,0
"591","332","IMPACT","classic","center",0.2656,0.0137
"592","332","OCCURRENCE","classic","center",0.3281,8e-04
"593","332","IMPACT","classic","centertogrid",0.1094,0.3847
"594","332","OCCURRENCE","classic","centertogrid",0.2093,0.0232
"595","332","IMPACT","classic","reachedgrid",0.1115,0.2475
"596","332","OCCURRENCE","classic","reachedgrid",0.2411,0.0019
"597","332","IMPACT","classic","weighted",0.2705,2e-04
"598","332","OCCURRENCE","classic","weighted",0.3559,0
"599","332","IMPACT","classic","pooling",0.6875,0.5538
"600","332","OCCURRENCE","classic","pooling",0.8125,0.2
"601","332","IMPACT","area","center",0.1304,0.2316
"602","332","OCCURRENCE","area","center",0.0712,0.9062
"603","332","IMPACT","area","centertogrid",0.3031,0
"604","332","OCCURRENCE","area","centertogrid",0.2179,0.0055
"605","332","IMPACT","area","reachedgrid",0.2005,1e-04
"606","332","OCCURRENCE","area","reachedgrid",0.1898,8e-04
"607","332","IMPACT","area","weighted",0.0428,0
"608","332","OCCURRENCE","area","weighted",0.0078,0.9574
"609","332","IMPACT","area","pooling",0.6653,0.666
"610","332","OCCURRENCE","area","pooling",0.5401,0.9183
"611","332","IMPACT","center","centertogrid",0.3125,0.0029
"612","332","OCCURRENCE","center","centertogrid",0.255,0.0196
"613","332","IMPACT","center","reachedgrid",0.2699,0.0013
"614","332","OCCURRENCE","center","reachedgrid",0.2098,0.0286
"615","332","IMPACT","center","weighted",0.0894,0.6859
"616","332","OCCURRENCE","center","weighted",0.0718,0.8962
"617","332","IMPACT","center","pooling",0.5469,0.9231
"618","332","OCCURRENCE","center","pooling",0.5312,0.9538
"619","332","IMPACT","centertogrid","reachedgrid",0.1136,0.2272
"620","332","OCCURRENCE","centertogrid","reachedgrid",0.0585,0.785
"621","332","IMPACT","centertogrid","weighted",0.2886,0
"622","332","OCCURRENCE","centertogrid","weighted",0.2165,0.0055
"623","332","IMPACT","centertogrid","pooling",0.5781,0.7538
"624","332","OCCURRENCE","centertogrid","pooling",0.6032,0.7188
"625","332","IMPACT","reachedgrid","weighted",0.1839,2e-04
"626","332","OCCURRENCE","reachedgrid","weighted",0.1945,4e-04
"627","332","IMPACT","reachedgrid","pooling",0.6917,0.4254
"628","332","OCCURRENCE","reachedgrid","pooling",0.5714,0.6903
"629","332","IMPACT","weighted","pooling",0.6249,0.8297
"630","332","OCCURRENCE","weighted","pooling",0.5423,0.9304
"631","346","IMPACT","classic","area",0.3576,0
"632","346","OCCURRENCE","classic","area",0.3337,0
"633","346","IMPACT","classic","center",0.3803,1e-04
"634","346","OCCURRENCE","classic","center",0.2958,0.0019
"635","346","IMPACT","classic","centertogrid",0.0423,0.8845
"636","346","OCCURRENCE","classic","centertogrid",0.1616,0.0759
"637","346","IMPACT","classic","reachedgrid",0.1211,0.14
"638","346","OCCURRENCE","classic","reachedgrid",0.1678,0.0319
"639","346","IMPACT","classic","weighted",0.3387,0
"640","346","OCCURRENCE","classic","weighted",0.3143,0
"641","346","IMPACT","classic","pooling",1,0.0278
"642","346","OCCURRENCE","classic","pooling",0.6901,0.4583
"643","346","IMPACT","area","center",0.1362,0.1474
"644","346","OCCURRENCE","area","center",0.1126,0.3365
"645","346","IMPACT","area","centertogrid",0.3857,0
"646","346","OCCURRENCE","area","centertogrid",0.1778,0.0252
"647","346","IMPACT","area","reachedgrid",0.2365,0
"648","346","OCCURRENCE","area","reachedgrid",0.166,0.0015
"649","346","IMPACT","area","weighted",0.0595,0
"650","346","OCCURRENCE","area","weighted",0.0278,4e-04
"651","346","IMPACT","area","pooling",0.8812,0.2377
"652","346","OCCURRENCE","area","pooling",0.568,0.8637
"653","346","IMPACT","center","centertogrid",0.4085,0
"654","346","OCCURRENCE","center","centertogrid",0.2286,0.0308
"655","346","IMPACT","center","reachedgrid",0.3183,1e-04
"656","346","OCCURRENCE","center","reachedgrid",0.21,0.0166
"657","346","IMPACT","center","weighted",0.09,0.613
"658","346","OCCURRENCE","center","weighted",0.0852,0.6813
"659","346","IMPACT","center","pooling",0.9014,0.2222
"660","346","OCCURRENCE","center","pooling",0.5493,0.9167
"661","346","IMPACT","centertogrid","reachedgrid",0.1493,0.0658
"662","346","OCCURRENCE","centertogrid","reachedgrid",0.045,0.8735
"663","346","IMPACT","centertogrid","weighted",0.3669,0
"664","346","OCCURRENCE","centertogrid","weighted",0.1685,0.0376
"665","346","IMPACT","centertogrid","pooling",1,0.0139
"666","346","OCCURRENCE","centertogrid","pooling",0.5286,0.7042
"667","346","IMPACT","reachedgrid","weighted",0.2789,0
"668","346","OCCURRENCE","reachedgrid","weighted",0.1634,0.0016
"669","346","IMPACT","reachedgrid","pooling",1,0.0074
"670","346","OCCURRENCE","reachedgrid","pooling",0.5224,0.6889
"671","346","IMPACT","weighted","pooling",0.8683,0.4379
"672","346","OCCURRENCE","weighted","pooling",0.5483,0.9245
"673","364","IMPACT","classic","area",0.3868,0
"674","364","OCCURRENCE","classic","area",0.4515,0
"675","364","IMPACT","classic","center",0.3279,0.001
"676","364","OCCURRENCE","classic","center",0.4098,0
"677","364","IMPACT","classic","centertogrid",0.192,0.0352
"678","364","OCCURRENCE","classic","centertogrid",0.2295,0.0163
"679","364","IMPACT","classic","reachedgrid",0.217,0.0051
"680","364","OCCURRENCE","classic","reachedgrid",0.2526,0.002
"681","364","IMPACT","classic","weighted",0.3577,0
"682","364","OCCURRENCE","classic","weighted",0.4226,0
"683","364","IMPACT","classic","pooling",0.7541,0.4194
"684","364","OCCURRENCE","classic","pooling",0.7705,0.2419
"685","364","IMPACT","area","center",0.0902,0.71
"686","364","OCCURRENCE","area","center",0.086,0.7655
"687","364","IMPACT","area","centertogrid",0.2195,0.0072
"688","364","OCCURRENCE","area","centertogrid",0.222,0.0053
"689","364","IMPACT","area","reachedgrid",0.1753,0.001
"690","364","OCCURRENCE","area","reachedgrid",0.1989,4e-04
"691","364","IMPACT","area","weighted",0.035,0
"692","364","OCCURRENCE","area","weighted",0.0459,0
"693","364","IMPACT","area","pooling",0.6213,0.757
"694","364","OCCURRENCE","area","pooling",0.5359,0.9257
"695","364","IMPACT","center","centertogrid",0.2565,0.0228
"696","364","OCCURRENCE","center","centertogrid",0.1803,0.2196
"697","364","IMPACT","center","reachedgrid",0.2304,0.012
"698","364","OCCURRENCE","center","reachedgrid",0.1572,0.1682
"699","364","IMPACT","center","weighted",0.0556,0.9917
"700","364","OCCURRENCE","center","weighted",0.0656,0.9552
"701","364","IMPACT","center","pooling",0.5902,0.8387
"702","364","OCCURRENCE","center","pooling",0.5574,0.9032
"703","364","IMPACT","centertogrid","reachedgrid",0.074,0.6508
"704","364","OCCURRENCE","centertogrid","reachedgrid",0.0489,0.8711
"705","364","IMPACT","centertogrid","weighted",0.2134,0.0093
"706","364","OCCURRENCE","centertogrid","weighted",0.1931,0.0212
"707","364","IMPACT","centertogrid","pooling",0.678,0.4167
"708","364","OCCURRENCE","centertogrid","pooling",0.541,0.7097
"709","364","IMPACT","reachedgrid","weighted",0.1957,1e-04
"710","364","OCCURRENCE","reachedgrid","weighted",0.171,0.0029
"711","364","IMPACT","reachedgrid","pooling",0.7222,0.4409
"712","364","OCCURRENCE","reachedgrid","pooling",0.5179,0.6903
"713","364","IMPACT","weighted","pooling",0.5949,0.871
"714","364","OCCURRENCE","weighted","pooling",0.5746,0.896
"715","366","IMPACT","classic","area",0.2114,0.0049
"716","366","OCCURRENCE","classic","area",0.3342,0
"717","366","IMPACT","classic","center",0.2206,0.0525
"718","366","OCCURRENCE","classic","center",0.2794,0.0057
"719","366","IMPACT","classic","centertogrid",0.0441,0.9258
"720","366","OCCURRENCE","classic","centertogrid",0.1618,0.0808
"721","366","IMPACT","classic","reachedgrid",0.0805,0.9225
"722","366","OCCURRENCE","classic","reachedgrid",0.1615,0.0439
"723","366","IMPACT","classic","weighted",0.2157,0.0036
"724","366","OCCURRENCE","classic","weighted",0.3081,0
"725","366","IMPACT","classic","pooling",0.5147,0.5942
"726","366","OCCURRENCE","classic","pooling",0.5882,0.5217
"727","366","IMPACT","area","center",0.0824,0.75
"728","366","OCCURRENCE","area","center",0.0947,0.5858
"729","366","IMPACT","area","centertogrid",0.1834,0.0216
"730","366","OCCURRENCE","area","centertogrid",0.1846,0.0209
"731","366","IMPACT","area","reachedgrid",0.1754,3e-04
"732","366","OCCURRENCE","area","reachedgrid",0.1726,0.0018
"733","366","IMPACT","area","weighted",0.0232,0.0014
"734","366","OCCURRENCE","area","weighted",0.0274,0.0028
"735","366","IMPACT","area","pooling",0.564,0.8712
"736","366","OCCURRENCE","area","pooling",0.59,0.8177
"737","366","IMPACT","center","centertogrid",0.2353,0.0329
"738","366","OCCURRENCE","center","centertogrid",0.1618,0.27
"739","366","IMPACT","center","reachedgrid",0.2307,0.0139
"740","366","OCCURRENCE","center","reachedgrid",0.1542,0.1518
"741","366","IMPACT","center","weighted",0.0602,0.9663
"742","366","OCCURRENCE","center","weighted",0.0677,0.914
"743","366","IMPACT","center","pooling",0.5735,0.8696
"744","366","OCCURRENCE","center","pooling",0.5294,0.9565
"745","366","IMPACT","centertogrid","reachedgrid",0.0744,0.9582
"746","366","OCCURRENCE","centertogrid","reachedgrid",0.0366,0.951
"747","366","IMPACT","centertogrid","weighted",0.2015,0.008
"748","366","OCCURRENCE","centertogrid","weighted",0.1679,0.0433
"749","366","IMPACT","centertogrid","pooling",0.5147,0.6377
"750","366","OCCURRENCE","centertogrid","pooling",0.5294,0.7391
"751","366","IMPACT","reachedgrid","weighted",0.1968,0
"752","366","OCCURRENCE","reachedgrid","weighted",0.1634,0.0031
"753","366","IMPACT","reachedgrid","pooling",0.5101,0.7133
"754","366","OCCURRENCE","reachedgrid","pooling",0.5455,0.7213
"755","366","IMPACT","weighted","pooling",0.5806,0.8888
"756","366","OCCURRENCE","weighted","pooling",0.5686,0.9029
